311.877, 129.489, 3.558,  3.620 False
311.757, 129.489, 3.591,  3.653 False
311.637, 129.489, 3.625,  3.686 False
311.515, 129.489, 3.657,  3.719 False
311.392, 129.489, 3.690,  3.752 False
311.268, 129.489, 3.723,  3.785 False
311.143, 129.489, 3.757,  3.818 False
311.017, 129.489, 3.790,  3.851 False
310.890, 129.489, 3.822,  3.884 False
310.762, 129.489, 3.855,  3.917 False
310.633, 129.489, 3.887,  3.950 False
310.502, 129.489, 3.919,  3.983 False
310.371, 129.489, 3.950,  4.016 False
310.238, 129.489, 3.981,  4.049 False
310.105, 129.490, 4.012,  4.082 False
309.971, 129.490, 4.043,  4.115 False
309.835, 129.490, 4.074,  4.148 False
309.698, 129.490, 4.105,  4.181 False
309.561, 129.491, 4.137,  4.214 False
309.422, 129.491, 4.168,  4.247 False
309.282, 129.491, 4.199,  4.280 False
309.142, 129.491, 4.230,  4.313 False
309.000, 129.491, 4.262,  4.346 False
308.857, 129.491, 4.293,  4.379 False
308.713, 129.491, 4.324,  4.412 False
308.568, 129.491, 4.356,  4.445 False
308.422, 129.491, 4.387,  4.478 False
308.275, 129.492, 4.419,  4.511 False
308.127, 129.492, 4.450,  4.544 False
307.978, 129.492, 4.481,  4.577 False
307.828, 129.492, 4.512,  4.610 False
307.677, 129.492, 4.542,  4.643 False
307.525, 129.492, 4.573,  4.676 False
307.371, 129.492, 4.604,  4.709 False
307.217, 129.492, 4.635,  4.742 False
307.062, 129.492, 4.666,  4.775 False
306.906, 129.492, 4.696,  4.808 False
306.748, 129.493, 4.727,  4.841 False
306.590, 129.494, 4.756,  4.874 False
306.431, 129.497, 4.786,  4.907 False
306.271, 129.501, 4.817,  4.940 False
306.109, 129.503, 4.848,  4.973 False
305.947, 129.507, 4.879,  5.006 False
305.783, 129.511, 4.910,  5.039 False
305.619, 129.516, 4.941,  5.072 False
305.454, 129.520, 4.972,  5.105 False
305.287, 129.525, 5.003,  5.138 False
305.120, 129.530, 5.033,  5.171 False
304.951, 129.536, 5.064,  5.204 False
304.782, 129.541, 5.095,  5.237 False
304.611, 129.548, 5.125,  5.270 False
304.440, 129.554, 5.153,  5.303 False
304.268, 129.562, 5.176,  5.336 False
304.095, 129.570, 5.180,  5.369 False
303.923, 129.578, 5.172,  5.402 False
303.751, 129.586, 5.170,  5.435 False
303.579, 129.594, 5.179,  5.468 False
303.406, 129.601, 5.197,  5.501 False
303.233, 129.608, 5.222,  5.534 False
303.058, 129.616, 5.252,  5.567 False
302.882, 129.624, 5.288,  5.600 False
302.705, 129.632, 5.326,  5.633 False
302.526, 129.640, 5.367,  5.666 False
302.346, 129.648, 5.409,  5.699 False
302.165, 129.656, 5.450,  5.732 False
301.982, 129.664, 5.492,  5.765 False
301.798, 129.673, 5.534,  5.798 False
301.613, 129.682, 5.574,  5.831 False
301.426, 129.691, 5.614,  5.864 False
301.238, 129.701, 5.653,  5.897 False
301.049, 129.711, 5.692,  5.930 False
300.859, 129.722, 5.729,  5.963 False
300.667, 129.733, 5.766,  5.996 False
300.474, 129.744, 5.802,  6.029 False
300.280, 129.755, 5.839,  6.062 False
300.085, 129.766, 5.873,  6.095 False
299.889, 129.776, 5.908,  6.128 False
299.691, 129.787, 5.942,  6.161 False
299.493, 129.798, 5.977,  6.194 False
299.293, 129.809, 6.010,  6.227 False
299.092, 129.821, 6.044,  6.260 False
298.890, 129.832, 6.078,  6.293 False
298.687, 129.843, 6.111,  6.326 False
298.483, 129.855, 6.144,  6.359 False
298.277, 129.867, 6.177,  6.392 False
298.071, 129.878, 6.210,  6.425 False
297.863, 129.890, 6.242,  6.458 False
297.655, 129.902, 6.274,  6.491 False
297.445, 129.915, 6.307,  6.524 False
297.235, 129.927, 6.338,  6.557 False
297.023, 129.939, 6.370,  6.590 False
296.810, 129.951, 6.401,  6.623 False
296.596, 129.964, 6.434,  6.656 False
296.382, 129.976, 6.465,  6.689 False
296.166, 129.989, 6.497,  6.722 False
295.949, 130.001, 6.528,  6.755 False
295.731, 130.014, 6.559,  6.788 False
295.512, 130.027, 6.590,  6.821 False
295.292, 130.040, 6.621,  6.854 False
295.071, 130.053, 6.652,  6.887 False
294.849, 130.066, 6.683,  6.920 False
294.625, 130.080, 6.713,  6.953 False
294.401, 130.093, 6.744,  6.986 False
294.176, 130.106, 6.774,  7.019 False
293.950, 130.120, 6.805,  7.052 False
293.723, 130.133, 6.834,  7.085 False
293.495, 130.148, 6.865,  7.118 False
293.266, 130.164, 6.894,  7.151 False
293.036, 130.179, 6.924,  7.184 False
292.805, 130.193, 6.954,  7.217 False
292.572, 130.208, 6.984,  7.250 False
292.339, 130.223, 7.013,  7.283 False
292.105, 130.237, 7.042,  7.316 False
291.870, 130.252, 7.071,  7.349 False
291.634, 130.267, 7.100,  7.382 False
291.397, 130.281, 7.128,  7.415 False
291.160, 130.298, 7.157,  7.448 False
290.921, 130.314, 7.186,  7.481 False
290.681, 130.330, 7.216,  7.514 False
290.440, 130.345, 7.245,  7.547 False
290.199, 130.361, 7.275,  7.580 False
289.956, 130.376, 7.304,  7.613 False
289.712, 130.392, 7.334,  7.646 False
289.467, 130.407, 7.363,  7.679 False
289.222, 130.423, 7.393,  7.712 False
288.975, 130.438, 7.421,  7.745 False
288.728, 130.454, 7.451,  7.778 False
288.479, 130.469, 7.479,  7.811 False
288.229, 130.485, 7.509,  7.844 False
287.979, 130.500, 7.537,  7.877 False
287.727, 130.516, 7.567,  7.910 False
287.475, 130.531, 7.595,  7.943 False
287.222, 130.547, 7.624,  7.976 False
286.967, 130.562, 7.652,  8.009 False
286.712, 130.578, 7.682,  8.042 False
286.456, 130.593, 7.710,  8.075 False
286.198, 130.609, 7.740,  8.108 False
285.940, 130.624, 7.769,  8.141 False
285.681, 130.640, 7.799,  8.174 False
285.421, 130.655, 7.827,  8.207 False
285.159, 130.670, 7.857,  8.240 False
284.897, 130.685, 7.885,  8.273 False
284.634, 130.699, 7.914,  8.306 False
284.370, 130.713, 7.943,  8.339 False
284.104, 130.726, 7.973,  8.372 False
283.838, 130.739, 8.003,  8.405 False
283.571, 130.752, 8.033,  8.438 False
283.303, 130.764, 8.062,  8.471 False
283.034, 130.775, 8.091,  8.504 False
282.764, 130.785, 8.119,  8.537 False
282.492, 130.793, 8.149,  8.570 False
282.220, 130.801, 8.178,  8.603 False
281.947, 130.808, 8.208,  8.636 False
281.673, 130.814, 8.234,  8.669 False
281.398, 130.821, 8.254,  8.702 False
281.122, 130.828, 8.271,  8.735 False
280.847, 130.834, 8.283,  8.768 False
280.570, 130.841, 8.294,  8.801 False
280.294, 130.846, 8.302,  8.834 False
280.017, 130.852, 8.309,  8.867 False
279.740, 130.857, 8.315,  8.900 False
279.463, 130.862, 8.320,  8.933 False
279.186, 130.866, 8.324,  8.966 False
278.909, 130.870, 8.328,  8.999 False
278.631, 130.874, 8.331,  9.032 False
278.353, 130.877, 8.334,  9.065 False
278.076, 130.881, 8.337,  9.098 False
277.798, 130.884, 8.339,  9.131 False
277.520, 130.886, 8.340,  9.164 False
277.242, 130.889, 8.342,  9.197 False
276.964, 130.891, 8.344,  9.230 False
276.686, 130.892, 8.344,  9.263 False
276.408, 130.893, 8.345,  9.296 False
276.130, 130.894, 8.347,  9.329 False
275.851, 130.893, 8.347,  9.362 False
275.573, 130.893, 8.348,  9.395 False
275.295, 130.893, 8.349,  9.428 False
275.017, 130.893, 8.349,  9.461 False
274.738, 130.892, 8.350,  9.494 False
274.460, 130.891, 8.350,  9.527 False
274.182, 130.890, 8.350,  9.560 False
273.904, 130.889, 8.351,  9.593 False
273.625, 130.887, 8.351,  9.626 False
273.347, 130.885, 8.351,  9.659 False
273.069, 130.882, 8.351,  9.692 False
272.790, 130.880, 8.351,  9.725 False
272.512, 130.877, 8.351,  9.758 False
272.234, 130.874, 8.351,  9.791 False
271.955, 130.871, 8.351,  9.824 False
271.677, 130.867, 8.351,  9.857 False
271.398, 130.863, 8.351,  9.890 False
271.120, 130.859, 8.350,  9.923 False
270.842, 130.855, 8.350,  9.956 False
270.564, 130.851, 8.350,  9.989 False
270.285, 130.847, 8.350, 10.022 False
270.007, 130.842, 8.350, 10.055 False
269.729, 130.837, 8.350, 10.088 False
269.450, 130.832, 8.349, 10.121 False
269.172, 130.827, 8.349, 10.154 False
268.894, 130.821, 8.349, 10.187 False
268.616, 130.816, 8.349, 10.220 False
268.338, 130.810, 8.348, 10.253 False
268.059, 130.805, 8.348, 10.286 False
267.781, 130.798, 8.348, 10.319 False
267.503, 130.792, 8.348, 10.352 False
267.225, 130.786, 8.347, 10.385 False
266.947, 130.780, 8.347, 10.418 False
266.668, 130.773, 8.347, 10.451 False
266.390, 130.766, 8.347, 10.484 False
266.112, 130.759, 8.346, 10.517 False
265.834, 130.752, 8.346, 10.550 False
265.556, 130.745, 8.346, 10.583 False
265.278, 130.737, 8.346, 10.616 False
265.000, 130.730, 8.345, 10.649 False
264.722, 130.722, 8.345, 10.682 False
264.444, 130.715, 8.345, 10.715 False
264.166, 130.707, 8.345, 10.748 False
263.888, 130.699, 8.344, 10.781 False
263.610, 130.691, 8.344, 10.814 False
263.332, 130.682, 8.344, 10.847 False
263.054, 130.673, 8.343, 10.880 False
262.776, 130.664, 8.343, 10.913 False
262.498, 130.655, 8.343, 10.946 False
262.220, 130.646, 8.343, 10.979 False
261.942, 130.637, 8.343, 11.012 False
261.664, 130.628, 8.342, 11.045 False
261.386, 130.619, 8.342, 11.078 False
261.108, 130.610, 8.342, 11.111 False
260.830, 130.599, 8.342, 11.144 False
260.552, 130.589, 8.341, 11.177 False
260.275, 130.579, 8.341, 11.210 False
259.997, 130.569, 8.341, 11.243 False
259.719, 130.559, 8.341, 11.276 False
259.441, 130.549, 8.341, 11.309 False
259.163, 130.539, 8.341, 11.342 False
258.885, 130.529, 8.340, 11.375 False
258.608, 130.518, 8.340, 11.408 False
258.330, 130.508, 8.340, 11.441 False
258.052, 130.497, 8.340, 11.474 False
257.774, 130.486, 8.340, 11.507 False
257.496, 130.475, 8.340, 11.540 False
257.219, 130.464, 8.339, 11.573 False
256.941, 130.453, 8.339, 11.606 False
256.663, 130.442, 8.339, 11.639 False
256.385, 130.431, 8.339, 11.672 False
256.108, 130.419, 8.339, 11.705 False
255.830, 130.408, 8.339, 11.738 False
255.552, 130.397, 8.339, 11.771 False
255.274, 130.386, 8.338, 11.804 False
254.997, 130.374, 8.338, 11.837 False
254.719, 130.363, 8.338, 11.870 False
254.441, 130.352, 8.338, 11.903 False
254.164, 130.340, 8.338, 11.936 False
253.886, 130.329, 8.338, 11.969 False
253.608, 130.317, 8.338, 12.002 False
253.331, 130.305, 8.338, 12.035 False
253.053, 130.294, 8.337, 12.068 False
252.775, 130.282, 8.337, 12.101 False
252.498, 130.271, 8.337, 12.134 False
252.220, 130.259, 8.337, 12.167 False
251.942, 130.247, 8.337, 12.200 False
251.665, 130.236, 8.337, 12.233 False
251.387, 130.223, 8.337, 12.266 False
251.109, 130.211, 8.337, 12.299 False
250.832, 130.199, 8.337, 12.332 False
250.554, 130.187, 8.337, 12.365 False
250.277, 130.175, 8.336, 12.398 False
249.999, 130.163, 8.336, 12.431 False
249.721, 130.151, 8.336, 12.464 False
249.444, 130.139, 8.336, 12.497 False
249.166, 130.127, 8.336, 12.530 False
248.888, 130.115, 8.336, 12.563 False
248.611, 130.103, 8.336, 12.596 False
248.333, 130.091, 8.336, 12.629 False
248.056, 130.079, 8.336, 12.662 False
247.778, 130.067, 8.336, 12.695 False
247.500, 130.056, 8.336, 12.728 False
247.223, 130.044, 8.336, 12.761 False
246.945, 130.032, 8.336, 12.794 False
246.668, 130.020, 8.335, 12.827 False
246.390, 130.008, 8.335, 12.860 False
246.112, 129.996, 8.335, 12.893 False
245.835, 129.984, 8.335, 12.926 False
245.557, 129.973, 8.335, 12.959 False
245.280, 129.961, 8.335, 12.992 False
245.002, 129.949, 8.335, 13.025 False
244.725, 129.938, 8.335, 13.058 False
244.447, 129.926, 8.335, 13.091 False
244.169, 129.915, 8.335, 13.124 False
243.892, 129.903, 8.335, 13.157 False
243.614, 129.892, 8.335, 13.190 False
243.337, 129.880, 8.335, 13.223 False
243.059, 129.869, 8.335, 13.256 False
242.781, 129.857, 8.335, 13.289 False
242.504, 129.846, 8.335, 13.322 False
242.226, 129.835, 8.335, 13.355 False
241.949, 129.823, 8.335, 13.388 False
241.671, 129.812, 8.335, 13.421 False
241.394, 129.801, 8.335, 13.454 False
241.116, 129.790, 8.334, 13.487 False
240.838, 129.779, 8.334, 13.520 False
240.561, 129.768, 8.334, 13.553 False
240.283, 129.757, 8.334, 13.586 False
240.006, 129.746, 8.334, 13.619 False
239.728, 129.736, 8.334, 13.652 False
239.450, 129.725, 8.334, 13.685 False
239.173, 129.714, 8.334, 13.718 False
238.895, 129.704, 8.334, 13.751 False
238.618, 129.694, 8.334, 13.784 False
238.340, 129.684, 8.334, 13.817 False
238.062, 129.674, 8.334, 13.850 False
237.785, 129.664, 8.334, 13.883 False
237.507, 129.654, 8.334, 13.916 False
237.229, 129.644, 8.334, 13.949 False
236.952, 129.634, 8.334, 13.982 False
236.674, 129.624, 8.334, 14.015 False
236.397, 129.614, 8.334, 14.048 False
236.119, 129.604, 8.334, 14.081 False
235.841, 129.595, 8.334, 14.114 False
235.564, 129.585, 8.334, 14.147 False
235.286, 129.576, 8.334, 14.180 False
235.008, 129.567, 8.334, 14.213 False
234.731, 129.557, 8.334, 14.246 False
234.453, 129.549, 8.334, 14.279 False
234.175, 129.540, 8.334, 14.312 False
233.898, 129.531, 8.334, 14.345 False
233.620, 129.522, 8.334, 14.378 False
233.342, 129.514, 8.334, 14.411 False
233.065, 129.505, 8.334, 14.444 False
232.787, 129.496, 8.334, 14.477 False
232.510, 129.488, 8.334, 14.510 False
232.232, 129.480, 8.334, 14.543 False
231.954, 129.471, 8.334, 14.576 False
231.677, 129.463, 8.334, 14.609 False
231.399, 129.455, 8.334, 14.642 False
231.121, 129.447, 8.334, 14.675 False
230.844, 129.439, 8.334, 14.708 False
230.566, 129.431, 8.334, 14.741 False
230.288, 129.423, 8.334, 14.774 False
230.011, 129.416, 8.334, 14.807 False
229.733, 129.408, 8.334, 14.840 False
229.455, 129.400, 8.334, 14.873 False
229.177, 129.393, 8.334, 14.906 False
228.900, 129.385, 8.333, 14.939 False
228.622, 129.378, 8.333, 14.972 False
228.344, 129.371, 8.333, 15.005 False
228.067, 129.364, 8.333, 15.038 False
227.789, 129.357, 8.333, 15.071 False
227.511, 129.350, 8.333, 15.104 False
227.234, 129.343, 8.333, 15.137 False
226.956, 129.336, 8.333, 15.170 False
226.678, 129.329, 8.333, 15.203 False
226.400, 129.323, 8.333, 15.236 False
226.123, 129.316, 8.333, 15.269 False
225.845, 129.310, 8.333, 15.302 False
225.567, 129.303, 8.333, 15.335 False
225.290, 129.297, 8.333, 15.368 False
225.012, 129.291, 8.333, 15.401 False
224.734, 129.285, 8.333, 15.434 False
224.457, 129.279, 8.333, 15.467 False
224.179, 129.273, 8.333, 15.500 False
223.901, 129.267, 8.333, 15.533 False
223.623, 129.261, 8.333, 15.566 False
223.346, 129.256, 8.333, 15.599 False
223.068, 129.250, 8.333, 15.632 False
222.790, 129.245, 8.333, 15.665 False
222.512, 129.239, 8.333, 15.698 False
222.235, 129.234, 8.333, 15.731 False
221.957, 129.229, 8.333, 15.764 False
221.679, 129.224, 8.333, 15.797 False
221.402, 129.219, 8.333, 15.830 False
221.124, 129.214, 8.333, 15.863 False
220.846, 129.209, 8.333, 15.896 False
220.568, 129.204, 8.333, 15.929 False
220.291, 129.199, 8.333, 15.962 False
220.013, 129.195, 8.333, 15.995 False
219.735, 129.190, 8.333, 16.028 False
219.457, 129.186, 8.333, 16.061 False
219.180, 129.182, 8.333, 16.094 False
218.902, 129.177, 8.333, 16.127 False
218.624, 129.173, 8.333, 16.160 False
218.346, 129.169, 8.333, 16.193 False
218.069, 129.165, 8.333, 16.226 False
217.791, 129.161, 8.333, 16.259 False
217.513, 129.157, 8.333, 16.292 False
217.235, 129.154, 8.333, 16.325 False
216.958, 129.150, 8.333, 16.358 False
216.680, 129.147, 8.333, 16.391 False
216.402, 129.143, 8.333, 16.424 False
216.125, 129.140, 8.333, 16.457 False
215.847, 129.137, 8.333, 16.490 False
215.569, 129.133, 8.333, 16.523 False
215.291, 129.130, 8.333, 16.556 False
215.014, 129.127, 8.333, 16.589 False
214.736, 129.124, 8.333, 16.622 False
214.458, 129.121, 8.333, 16.655 False
214.180, 129.119, 8.333, 16.688 False
213.902, 129.116, 8.333, 16.721 False
213.625, 129.113, 8.333, 16.754 False
213.347, 129.111, 8.333, 16.787 False
213.069, 129.108, 8.333, 16.820 False
212.791, 129.106, 8.333, 16.853 False
212.514, 129.104, 8.333, 16.886 False
212.236, 129.102, 8.333, 16.919 False
211.958, 129.100, 8.333, 16.952 False
211.680, 129.098, 8.333, 16.985 False
211.402, 129.096, 8.333, 17.018 False
211.125, 129.094, 8.333, 17.051 False
210.847, 129.092, 8.333, 17.084 False
210.569, 129.090, 8.333, 17.117 False
210.291, 129.089, 8.333, 17.150 False
210.014, 129.087, 8.333, 17.183 False
209.736, 129.086, 8.333, 17.216 False
209.458, 129.084, 8.333, 17.249 False
209.180, 129.083, 8.333, 17.282 False
208.902, 129.082, 8.333, 17.315 False
208.625, 129.081, 8.333, 17.348 False
208.347, 129.080, 8.333, 17.381 False
208.069, 129.079, 8.333, 17.414 False
207.791, 129.078, 8.333, 17.447 False
207.514, 129.078, 8.333, 17.480 False
207.236, 129.077, 8.333, 17.513 False
206.958, 129.077, 8.333, 17.546 False
206.680, 129.077, 8.333, 17.579 False
206.403, 129.076, 8.333, 17.612 False
206.125, 129.076, 8.333, 17.645 False
205.847, 129.076, 8.333, 17.678 False
205.569, 129.076, 8.333, 17.711 False
205.291, 129.076, 8.333, 17.744 False
205.014, 129.076, 8.333, 17.777 False
204.736, 129.076, 8.333, 17.810 False
204.458, 129.076, 8.333, 17.843 False
204.180, 129.076, 8.333, 17.876 False
203.903, 129.076, 8.333, 17.909 False
203.625, 129.077, 8.333, 17.942 False
203.347, 129.077, 8.333, 17.975 False
203.069, 129.078, 8.333, 18.008 False
202.791, 129.078, 8.333, 18.041 False
202.514, 129.079, 8.333, 18.074 False
202.236, 129.080, 8.333, 18.107 False
201.958, 129.080, 8.333, 18.140 False
201.680, 129.081, 8.333, 18.173 False
201.403, 129.082, 8.333, 18.206 False
201.125, 129.083, 8.333, 18.239 False
200.847, 129.084, 8.333, 18.272 False
200.569, 129.085, 8.333, 18.305 False
200.291, 129.086, 8.333, 18.338 False
200.014, 129.087, 8.333, 18.371 False
199.736, 129.088, 8.333, 18.404 False
199.458, 129.089, 8.333, 18.437 False
199.180, 129.091, 8.333, 18.470 False
198.903, 129.092, 8.333, 18.503 False
198.625, 129.093, 8.333, 18.536 False
198.347, 129.095, 8.333, 18.569 False
198.069, 129.096, 8.333, 18.602 False
197.792, 129.098, 8.333, 18.635 False
197.514, 129.100, 8.333, 18.668 False
197.236, 129.101, 8.333, 18.701 False
196.958, 129.103, 8.333, 18.734 False
196.680, 129.105, 8.333, 18.767 False
196.403, 129.107, 8.333, 18.800 False
196.125, 129.109, 8.333, 18.833 False
195.847, 129.110, 8.333, 18.866 False
195.569, 129.112, 8.333, 18.899 False
195.292, 129.114, 8.333, 18.932 False
195.014, 129.116, 8.333, 18.965 False
194.736, 129.118, 8.333, 18.998 False
194.458, 129.121, 8.333, 19.031 False
194.180, 129.123, 8.333, 19.064 False
193.903, 129.125, 8.333, 19.097 False
193.625, 129.127, 8.333, 19.130 False
193.347, 129.130, 8.333, 19.163 False
193.069, 129.132, 8.333, 19.196 False
192.792, 129.134, 8.333, 19.229 False
192.514, 129.137, 8.333, 19.262 False
192.236, 129.139, 8.333, 19.295 False
191.958, 129.142, 8.333, 19.328 False
191.680, 129.144, 8.333, 19.361 False
191.403, 129.147, 8.333, 19.394 False
191.125, 129.149, 8.333, 19.427 False
190.847, 129.152, 8.333, 19.460 False
190.569, 129.155, 8.333, 19.493 False
190.292, 129.157, 8.333, 19.526 False
190.014, 129.160, 8.333, 19.559 False
189.736, 129.163, 8.333, 19.592 False
189.458, 129.166, 8.333, 19.625 False
189.181, 129.169, 8.333, 19.658 False
188.903, 129.171, 8.333, 19.691 False
188.625, 129.174, 8.333, 19.724 False
188.347, 129.177, 8.333, 19.757 False
188.070, 129.181, 8.333, 19.790 False
187.792, 129.184, 8.333, 19.823 False
187.514, 129.187, 8.333, 19.856 False
187.237, 129.190, 8.333, 19.889 False
186.959, 129.194, 8.333, 19.922 False
186.681, 129.197, 8.333, 19.955 False
186.403, 129.200, 8.333, 19.988 False
186.126, 129.204, 8.333, 20.021 False
185.848, 129.207, 8.333, 20.054 False
185.570, 129.210, 8.333, 20.087 False
185.292, 129.214, 8.333, 20.120 False
185.015, 129.217, 8.333, 20.153 False
184.737, 129.220, 8.333, 20.186 False
184.459, 129.224, 8.333, 20.219 False
184.181, 129.227, 8.333, 20.252 False
183.904, 129.231, 8.333, 20.285 False
183.626, 129.234, 8.333, 20.318 False
183.348, 129.238, 8.333, 20.351 False
183.070, 129.241, 8.333, 20.384 False
182.793, 129.245, 8.333, 20.417 False
182.515, 129.248, 8.333, 20.450 False
182.237, 129.251, 8.333, 20.483 False
181.960, 129.255, 8.333, 20.516 False
181.682, 129.258, 8.333, 20.549 False
181.404, 129.262, 8.333, 20.582 False
181.126, 129.266, 8.333, 20.615 False
180.849, 129.269, 8.333, 20.648 False
180.571, 129.273, 8.333, 20.681 False
180.293, 129.276, 8.333, 20.714 False
180.015, 129.280, 8.333, 20.747 False
179.738, 129.283, 8.333, 20.780 False
179.460, 129.287, 8.333, 20.813 False
179.182, 129.290, 8.333, 20.846 False
178.904, 129.294, 8.333, 20.879 False
178.627, 129.297, 8.333, 20.912 False
178.349, 129.301, 8.333, 20.945 False
178.071, 129.304, 8.333, 20.978 False
177.794, 129.308, 8.333, 21.011 False
177.516, 129.311, 8.333, 21.044 False
177.238, 129.315, 8.333, 21.077 False
176.960, 129.318, 8.333, 21.110 False
176.683, 129.322, 8.333, 21.143 False
176.405, 129.326, 8.333, 21.176 False
176.127, 129.329, 8.333, 21.209 False
175.849, 129.333, 8.333, 21.242 False
175.572, 129.336, 8.333, 21.275 False
175.294, 129.339, 8.330, 21.308 False
175.017, 129.343, 8.305, 21.341 False
174.742, 129.346, 8.246, 21.374 False
174.470, 129.350, 8.157, 21.407 False
174.201, 129.353, 8.043, 21.440 False
173.938, 129.356, 7.909, 21.473 False
173.679, 129.360, 7.763, 21.506 False
173.425, 129.363, 7.605, 21.539 False
173.177, 129.366, 7.438, 21.572 False
172.934, 129.369, 7.269, 21.605 False
172.697, 129.372, 7.098, 21.638 False
172.465, 129.374, 6.931, 21.671 False
172.239, 129.377, 6.771, 21.704 False
172.018, 129.380, 6.624, 21.737 False
171.801, 129.382, 6.486, 21.770 False
171.588, 129.385, 6.360, 21.803 False
171.379, 129.387, 6.240, 21.836 False
171.174, 129.390, 6.132, 21.869 False
170.972, 129.392, 6.028, 21.902 False
170.773, 129.395, 5.937, 21.935 False
